transaction_id,sale_date,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,customer_region
TXN-10947,2025-03-22 09:47:07,P100002,RayBan Sunglasses,Accessories,1,548.1,548.1,Net Banking,South
TXN-10692,2025-03-23 06:45:49,P20014,Premium Travel Bag v68,Accessories,4,5338.74,21354.96,Net Banking,East
TXN-10208,2025-03-25 20:21:25,P100002,RayBan Sunglasses,Accessories,3,548.1,1644.3,Net Banking,Central
TXN-10912,2025-03-26 20:41:31,P2001,Premium Jeans v4,Fashion,3,9515.2,28545.6,Debit Card,Central
TXN-10628,2025-03-27 10:46:00,P20019,Premium Wallet v96,Accessories,5,22615.67,113078.35,Debit Card,West
TXN-10437,2025-03-28 02:13:16,P2003,Premium Running Shoes v27,Footwear,2,65156.0,130312.0,Credit Card,West
TXN-10106,2025-03-28 14:42:22,P100034,Puma Jacket,Fashion,5,2772.0,13860.0,UPI,Central
TXN-10708,2025-03-29 04:08:40,P2001,Premium Jeans v4,Fashion,1,9515.2,9515.2,Net Banking,South
TXN-10922,2025-03-30 00:41:59,P100012,OnePlus 11,Electronics,2,11066.5,22133.0,Credit Card,Central
TXN-10024,2025-04-03 17:25:39,P20018,Premium Smartwatch v14,Electronics,5,4781.5,23907.5,UPI,Central
TXN-10669,2025-04-05 00:46:32,P20010,Premium Travel Bag v67,Accessories,1,9009.6,9009.6,Net Banking,North
TXN-10715,2025-04-05 05:29:58,P2003,Premium Running Shoes v27,Footwear,2,65156.0,130312.0,Debit Card,Central
TXN-11190,2025-04-05 15:03:28,P100009,Wildcraft Backpack,Accessories,5,1136.1,5680.5,Net Banking,North
TXN-10433,2025-04-08 00:59:38,P20019,Premium Wallet v96,Accessories,2,22615.67,45231.34,UPI,South
TXN-11020,2025-04-08 15:45:48,P20017,Premium Jeans v100,Fashion,5,53091.7,265458.5,Credit Card,West
TXN-11058,2025-04-09 01:33:56,P20018,Premium Smartwatch v14,Electronics,4,4781.5,19126.0,UPI,North
TXN-10400,2025-04-09 11:47:40,P100027,Boat Earbuds,Electronics,5,16488.24,82441.2,Credit Card,East
TXN-10017,2025-04-10 03:19:39,P20014,Premium Travel Bag v68,Accessories,5,5338.74,26693.7,Credit Card,South
TXN-10598,2025-04-10 22:55:01,P100001,Zara Shirt,Fashion,4,1177.2,4708.8,Debit Card,South
TXN-10387,2025-04-11 16:44:05,P100009,Wildcraft Backpack,Accessories,2,1136.1,2272.2,Credit Card,West
TXN-10246,2025-04-12 19:36:53,P20016,Premium Jacket v77,Fashion,2,17755.36,35510.72,Credit Card,Central
TXN-10096,2025-04-13 06:16:37,P20010,Premium Travel Bag v67,Accessories,4,9009.6,36038.4,Debit Card,West
TXN-10175,2025-04-15 16:48:11,P100032,Nike Air Max,Footwear,2,369.3,738.6,UPI,East
TXN-10003,2025-04-22 03:45:53,P20021,Premium Travel Bag v85,Accessories,2,5197.41,10394.82,UPI,Central
TXN-10636,2025-04-23 14:02:40,P20016,Premium Jacket v77,Fashion,3,17755.36,53266.08,Debit Card,Central
TXN-10327,2025-04-24 08:25:33,P100037,Adidas Ultraboost,Footwear,1,5873.12,5873.12,Net Banking,West
TXN-10401,2025-04-26 14:22:16,P100010,Adidas Hoodie,Fashion,4,1733.82,6935.28,UPI,West
TXN-10046,2025-04-27 14:50:18,P20011,Premium Travel Bag v3,Accessories,2,8918.94,17837.88,Credit Card,West
TXN-10840,2025-04-28 08:43:49,P20012,Premium Smartphone v3,Electronics,5,23016.96,115084.8,Net Banking,South
TXN-10394,2025-04-29 03:49:31,P2000,Premium Sneakers v11,Footwear,5,59534.85,297674.25,UPI,North
TXN-11074,2025-05-01 05:24:28,P100002,RayBan Sunglasses,Accessories,3,548.1,1644.3,UPI,West
TXN-10242,2025-05-01 07:07:16,P2005,Premium Travel Bag v36,Accessories,3,3262.44,9787.32,Debit Card,North
TXN-10131,2025-05-01 15:41:33,P100016,Sony Headphones,Electronics,1,21524.32,21524.32,Net Banking,East
TXN-10893,2025-05-01 16:08:46,P20017,Premium Jeans v100,Fashion,5,53091.7,265458.5,Net Banking,West
TXN-10086,2025-05-02 21:02:39,P2001,Premium Jeans v4,Fashion,4,9515.2,38060.8,UPI,South
TXN-10525,2025-05-03 17:32:01,P100003,Puma Sneakers,Footwear,3,2988.4,8965.2,Credit Card,East
TXN-10795,2025-05-04 12:21:16,P20012,Premium Smartphone v3,Electronics,1,23016.96,23016.96,Debit Card,East
TXN-10448,2025-05-05 00:14:19,P100020,American Tourister Bag,Accessories,4,596.64,2386.56,Debit Card,West
TXN-10073,2025-05-06 09:30:23,P100010,Adidas Hoodie,Fashion,2,1733.82,3467.64,Credit Card,South
TXN-11177,2025-05-06 17:11:26,P2003,Premium Running Shoes v27,Footwear,5,65156.0,325780.0,Credit Card,Central
TXN-11126,2025-05-07 04:48:40,P2001,Premium Jeans v4,Fashion,4,9515.2,38060.8,Debit Card,North
TXN-10339,2025-05-08 03:30:24,P100032,Nike Air Max,Footwear,2,369.3,738.6,Credit Card,Central
TXN-11027,2025-05-09 16:08:28,P100016,Sony Headphones,Electronics,3,21524.32,64572.96,Credit Card,West
TXN-10201,2025-05-10 05:07:15,P100007,Reebok Shoes,Footwear,5,1715.7,8578.5,Debit Card,South
TXN-11029,2025-05-15 08:43:04,P100010,Adidas Hoodie,Fashion,2,1733.82,3467.64,Debit Card,North
TXN-10317,2025-05-15 23:33:28,P100001,Zara Shirt,Fashion,4,1177.2,4708.8,Net Banking,Central
TXN-11070,2025-05-16 12:09:55,P20013,Premium Boots v82,Footwear,5,28106.26,140531.3,Net Banking,North
TXN-10777,2025-05-18 02:23:25,P100036,Samsung Galaxy S21,Electronics,4,16251.85,65007.4,Debit Card,North
TXN-10680,2025-05-18 07:51:22,P100003,Puma Sneakers,Footwear,3,2988.4,8965.2,Net Banking,East
TXN-11095,2025-05-19 23:44:35,P100000,iPhone 13,Electronics,1,28109.96,28109.96,Debit Card,North
TXN-10378,2025-05-21 19:39:21,P20021,Premium Travel Bag v85,Accessories,2,5197.41,10394.82,UPI,West
TXN-10639,2025-05-23 11:01:15,P100002,RayBan Sunglasses,Accessories,1,548.1,548.1,UPI,West
TXN-10651,2025-05-24 00:52:23,P100010,Adidas Hoodie,Fashion,3,1733.82,5201.46,Credit Card,South
TXN-10443,2025-05-25 12:30:04,P20017,Premium Jeans v100,Fashion,3,53091.7,159275.1,Debit Card,East
TXN-10176,2025-05-25 13:38:35,P20023,Premium Wallet v49,Accessories,2,2613.16,5226.32,UPI,West
TXN-10670,2025-05-26 16:04:59,P2007,Premium Sunglasses v59,Accessories,5,10099.76,50498.8,UPI,North
TXN-10429,2025-05-29 05:43:43,P20020,Premium Shirt v42,Fashion,1,10216.92,10216.92,Credit Card,West
TXN-10100,2025-05-30 04:46:03,P100127,Dell Laptop,Electronics,2,46702.04,93404.08,Credit Card,West
TXN-11162,2025-05-31 09:47:59,P100032,Nike Air Max,Footwear,5,369.3,1846.5,Debit Card,East
TXN-10863,2025-06-01 17:40:10,P100037,Adidas Ultraboost,Footwear,4,5873.12,23492.48,Net Banking,South
TXN-10877,2025-06-02 23:21:03,P20017,Premium Jeans v100,Fashion,1,53091.7,53091.7,Credit Card,South
TXN-10953,2025-06-03 14:28:51,P100016,Sony Headphones,Electronics,2,21524.32,43048.64,Credit Card,East
TXN-10700,2025-06-03 17:18:04,P20020,Premium Shirt v42,Fashion,3,10216.92,30650.76,Net Banking,Central
TXN-10526,2025-06-04 01:09:56,P100032,Nike Air Max,Footwear,1,369.3,369.3,Net Banking,East
TXN-10338,2025-06-04 04:27:14,P20010,Premium Travel Bag v67,Accessories,1,9009.6,9009.6,Debit Card,South
TXN-10550,2025-06-04 11:43:34,P100020,American Tourister Bag,Accessories,5,596.64,2983.2,Debit Card,North
TXN-10031,2025-06-04 14:37:51,P20018,Premium Smartwatch v14,Electronics,3,4781.5,14344.5,UPI,South
TXN-10830,2025-06-05 12:26:08,P100000,iPhone 13,Electronics,4,28109.96,112439.84,Debit Card,West
TXN-10513,2025-06-07 00:39:46,P100003,Puma Sneakers,Footwear,3,2988.4,8965.2,UPI,North
TXN-11091,2025-06-07 15:13:37,P100020,American Tourister Bag,Accessories,2,596.64,1193.28,UPI,South
TXN-10686,2025-06-08 04:26:49,P100127,Dell Laptop,Electronics,3,46702.04,140106.12,UPI,North
TXN-10997,2025-06-08 07:13:09,P100032,Nike Air Max,Footwear,2,369.3,738.6,Credit Card,Central
TXN-10489,2025-06-11 00:45:34,P100037,Adidas Ultraboost,Footwear,4,5873.12,23492.48,UPI,Central
TXN-10323,2025-06-12 04:22:04,P2004,Premium Travel Bag v87,Accessories,3,32520.95,97562.85,Debit Card,West
TXN-10000,2025-06-12 15:48:38,P20016,Premium Jacket v77,Fashion,1,17755.36,17755.36,Debit Card,North
TXN-10115,2025-06-13 20:43:33,P100020,American Tourister Bag,Accessories,4,596.64,2386.56,Net Banking,Central
TXN-10227,2025-06-14 17:36:29,P100034,Puma Jacket,Fashion,4,2772.0,11088.0,Net Banking,West
TXN-10614,2025-06-16 11:35:31,P100127,Dell Laptop,Electronics,2,46702.04,93404.08,UPI,South
TXN-10994,2025-06-18 13:57:54,P2003,Premium Running Shoes v27,Footwear,3,65156.0,195468.0,UPI,East
TXN-10888,2025-06-24 08:18:34,P20018,Premium Smartwatch v14,Electronics,1,4781.5,4781.5,Net Banking,North
TXN-10579,2025-06-26 09:45:33,P20015,Premium Travel Bag v98,Accessories,2,25338.4,50676.8,Net Banking,North
TXN-10294,2025-06-26 10:52:07,P100016,Sony Headphones,Electronics,4,21524.32,86097.28,Debit Card,West
TXN-10048,2025-06-27 03:01:16,P20016,Premium Jacket v77,Fashion,1,17755.36,17755.36,UPI,West
TXN-10583,2025-06-27 06:31:01,P2008,Premium Headphones v48,Electronics,4,8780.67,35122.68,UPI,North
TXN-10453,2025-06-28 12:45:46,P2003,Premium Running Shoes v27,Footwear,4,65156.0,260624.0,Credit Card,South
TXN-10861,2025-06-29 14:36:17,P100012,OnePlus 11,Electronics,1,11066.5,11066.5,UPI,North
TXN-11088,2025-06-30 19:30:24,P100007,Reebok Shoes,Footwear,2,1715.7,3431.4,Debit Card,Central
TXN-10392,2025-07-01 00:35:33,P2007,Premium Sunglasses v59,Accessories,4,10099.76,40399.04,Credit Card,North
TXN-10859,2025-07-01 04:09:46,P100017,Levi's Jeans,Fashion,5,2131.42,10657.1,Net Banking,East
TXN-10608,2025-07-02 10:40:16,P2002,Premium Headphones v82,Electronics,3,23300.55,69901.65,UPI,South
TXN-10824,2025-07-02 11:21:21,P20022,Premium Sweatshirt v3,Fashion,4,36897.57,147590.28,Net Banking,Central
TXN-10831,2025-07-02 12:21:41,P100007,Reebok Shoes,Footwear,1,1715.7,1715.7,Credit Card,Central
TXN-10779,2025-07-04 11:38:31,P100034,Puma Jacket,Fashion,2,2772.0,5544.0,UPI,West
TXN-10027,2025-07-04 13:42:52,P100020,American Tourister Bag,Accessories,5,596.64,2983.2,Debit Card,East
TXN-10290,2025-07-07 05:49:22,P2000,Premium Sneakers v11,Footwear,1,59534.85,59534.85,Debit Card,East
TXN-10813,2025-07-08 00:22:18,P20013,Premium Boots v82,Footwear,3,28106.26,84318.78,Net Banking,West
TXN-10740,2025-07-09 16:02:20,P2002,Premium Headphones v82,Electronics,3,23300.55,69901.65,Net Banking,Central
TXN-10564,2025-07-10 15:24:10,P100027,Boat Earbuds,Electronics,3,16488.24,49464.72,Net Banking,North
TXN-11040,2025-07-10 23:42:50,P2005,Premium Travel Bag v36,Accessories,1,3262.44,3262.44,Credit Card,South
TXN-11038,2025-07-11 15:59:40,P100037,Adidas Ultraboost,Footwear,5,5873.12,29365.6,Net Banking,South
TXN-10652,2025-07-12 14:58:13,P20019,Premium Wallet v96,Accessories,1,22615.67,22615.67,Credit Card,North
TXN-10605,2025-07-14 11:33:26,P2008,Premium Headphones v48,Electronics,2,8780.67,17561.34,Debit Card,South
TXN-10667,2025-07-16 16:17:28,P100000,iPhone 13,Electronics,3,28109.96,84329.88,Debit Card,East
TXN-10601,2025-07-16 20:52:26,P100010,Adidas Hoodie,Fashion,3,1733.82,5201.46,Debit Card,South
TXN-10510,2025-07-18 10:00:44,P100001,Zara Shirt,Fashion,3,1177.2,3531.6,Net Banking,Central
TXN-10771,2025-07-19 04:41:58,P20010,Premium Travel Bag v67,Accessories,1,9009.6,9009.6,UPI,Central
TXN-10155,2025-07-19 20:04:45,P100016,Sony Headphones,Electronics,3,21524.32,64572.96,Net Banking,North
TXN-11077,2025-07-24 07:17:33,P100006,Fossil Watch,Accessories,1,1568.27,1568.27,Net Banking,South
TXN-11063,2025-07-24 11:30:49,P100032,Nike Air Max,Footwear,5,369.3,1846.5,Debit Card,West
TXN-11017,2025-07-24 21:28:19,P20015,Premium Travel Bag v98,Accessories,4,25338.4,101353.6,Net Banking,East
TXN-10502,2025-07-24 21:50:43,P2000,Premium Sneakers v11,Footwear,3,59534.85,178604.55,UPI,South
TXN-10973,2025-07-25 09:35:09,P2001,Premium Jeans v4,Fashion,5,9515.2,47576.0,Debit Card,West
TXN-10365,2025-07-25 14:54:14,P100012,OnePlus 11,Electronics,1,11066.5,11066.5,Net Banking,South
TXN-10084,2025-07-26 12:43:07,P100036,Samsung Galaxy S21,Electronics,1,16251.85,16251.85,UPI,North
TXN-10452,2025-07-26 15:38:30,P2007,Premium Sunglasses v59,Accessories,3,10099.76,30299.28,Debit Card,Central
TXN-10375,2025-07-27 02:55:20,P2003,Premium Running Shoes v27,Footwear,5,65156.0,325780.0,UPI,West
TXN-10784,2025-07-29 06:23:25,P100037,Adidas Ultraboost,Footwear,3,5873.12,17619.36,Credit Card,West
TXN-10418,2025-07-29 20:56:34,P100036,Samsung Galaxy S21,Electronics,3,16251.85,48755.55,Credit Card,North
TXN-10219,2025-07-31 04:26:05,P100026,HP Pavilion,Electronics,4,20719.78,82879.12,Credit Card,North
TXN-10254,2025-08-01 04:52:42,P2002,Premium Headphones v82,Electronics,5,23300.55,116502.75,Net Banking,West
TXN-10590,2025-08-02 08:34:25,P100017,Levi's Jeans,Fashion,4,2131.42,8525.68,Credit Card,South
TXN-11008,2025-08-04 08:49:56,P2007,Premium Sunglasses v59,Accessories,3,10099.76,30299.28,UPI,North
TXN-10986,2025-08-04 15:51:10,P100001,Zara Shirt,Fashion,5,1177.2,5886.0,Debit Card,West
TXN-10585,2025-08-05 08:37:38,P20020,Premium Shirt v42,Fashion,2,10216.92,20433.84,Credit Card,East
TXN-10760,2025-08-09 22:48:32,P100009,Wildcraft Backpack,Accessories,4,1136.1,4544.4,Credit Card,Central
TXN-10247,2025-08-11 14:00:29,P20015,Premium Travel Bag v98,Accessories,3,25338.4,76015.2,Net Banking,East
TXN-10223,2025-08-13 10:21:48,P100012,OnePlus 11,Electronics,3,11066.5,33199.5,Credit Card,East
TXN-10344,2025-08-14 15:35:17,P20020,Premium Shirt v42,Fashion,1,10216.92,10216.92,Credit Card,South
TXN-11136,2025-08-14 16:28:40,P100010,Adidas Hoodie,Fashion,2,1733.82,3467.64,Net Banking,West
TXN-11096,2025-08-15 08:12:01,P100034,Puma Jacket,Fashion,3,2772.0,8316.0,Net Banking,North
TXN-10552,2025-08-20 15:42:17,P100034,Puma Jacket,Fashion,4,2772.0,11088.0,Credit Card,Central
TXN-10901,2025-08-22 00:25:59,P100020,American Tourister Bag,Accessories,3,596.64,1789.92,UPI,South
TXN-10234,2025-08-24 14:02:48,P20011,Premium Travel Bag v3,Accessories,1,8918.94,8918.94,Net Banking,West
TXN-10363,2025-08-30 12:51:18,P100001,Zara Shirt,Fashion,2,1177.2,2354.4,Credit Card,Central
TXN-11127,2025-08-30 19:17:56,P100037,Adidas Ultraboost,Footwear,5,5873.12,29365.6,Debit Card,West
TXN-10053,2025-09-04 06:28:51,P100017,Levi's Jeans,Fashion,1,2131.42,2131.42,Net Banking,South
TXN-11163,2025-09-04 22:56:18,P20020,Premium Shirt v42,Fashion,4,10216.92,40867.68,UPI,Central
TXN-10794,2025-09-06 07:54:53,P20012,Premium Smartphone v3,Electronics,4,23016.96,92067.84,Credit Card,South
TXN-10701,2025-09-06 08:38:51,P100026,HP Pavilion,Electronics,1,20719.78,20719.78,UPI,Central
TXN-10757,2025-09-06 21:02:23,P100034,Puma Jacket,Fashion,3,2772.0,8316.0,Debit Card,West
TXN-10918,2025-09-09 18:58:32,P100016,Sony Headphones,Electronics,5,21524.32,107621.6,Credit Card,Central
TXN-10611,2025-09-10 07:57:44,P20016,Premium Jacket v77,Fashion,2,17755.36,35510.72,Net Banking,South
TXN-10773,2025-09-10 13:48:52,P2004,Premium Travel Bag v87,Accessories,1,32520.95,32520.95,Net Banking,Central
TXN-10318,2025-09-10 17:52:52,P20014,Premium Travel Bag v68,Accessories,1,5338.74,5338.74,Debit Card,East
TXN-11131,2025-09-15 17:23:34,P2006,Premium Boots v22,Footwear,1,55880.0,55880.0,Credit Card,North
TXN-10065,2025-09-16 00:46:11,P100009,Wildcraft Backpack,Accessories,5,1136.1,5680.5,UPI,Central
TXN-10876,2025-09-17 07:09:16,P20020,Premium Shirt v42,Fashion,3,10216.92,30650.76,Net Banking,Central
TXN-11094,2025-09-18 15:48:13,P20017,Premium Jeans v100,Fashion,5,53091.7,265458.5,Credit Card,Central
TXN-10931,2025-09-18 20:54:30,P20019,Premium Wallet v96,Accessories,3,22615.67,67847.01,Credit Card,East
TXN-10883,2025-09-19 22:12:04,P20014,Premium Travel Bag v68,Accessories,4,5338.74,21354.96,Net Banking,Central
TXN-11103,2025-09-22 00:20:53,P20014,Premium Travel Bag v68,Accessories,3,5338.74,16016.22,Credit Card,West
TXN-10530,2025-09-25 14:15:30,P20021,Premium Travel Bag v85,Accessories,3,5197.41,15592.23,Debit Card,South
TXN-10216,2025-09-26 08:20:47,P100037,Adidas Ultraboost,Footwear,3,5873.12,17619.36,Debit Card,North
TXN-10077,2025-09-27 02:19:30,P20021,Premium Travel Bag v85,Accessories,3,5197.41,15592.23,Net Banking,East
TXN-10322,2025-09-27 05:55:14,P100004,Nike T-shirt,Fashion,3,822.15,2466.45,Credit Card,North
TXN-11157,2025-09-27 11:16:27,P100020,American Tourister Bag,Accessories,2,596.64,1193.28,UPI,West
TXN-10287,2025-09-28 00:37:00,P20012,Premium Smartphone v3,Electronics,4,23016.96,92067.84,Net Banking,Central
TXN-11184,2025-09-28 02:49:05,P100034,Puma Jacket,Fashion,5,2772.0,13860.0,Credit Card,Central
TXN-10961,2025-09-28 17:50:40,P20021,Premium Travel Bag v85,Accessories,1,5197.41,5197.41,Credit Card,East
TXN-11119,2025-09-29 13:20:55,P2004,Premium Travel Bag v87,Accessories,3,32520.95,97562.85,Credit Card,West
TXN-10478,2025-09-30 01:52:35,P20021,Premium Travel Bag v85,Accessories,3,5197.41,15592.23,Credit Card,East
TXN-10419,2025-09-30 08:26:59,P100002,RayBan Sunglasses,Accessories,3,548.1,1644.3,Net Banking,East
TXN-11194,2025-09-30 11:11:30,P20016,Premium Jacket v77,Fashion,3,17755.36,53266.08,Net Banking,North
TXN-10761,2025-09-30 17:53:01,P2004,Premium Travel Bag v87,Accessories,4,32520.95,130083.8,Net Banking,Central
TXN-11037,2025-10-01 09:31:50,P2002,Premium Headphones v82,Electronics,5,23300.55,116502.75,UPI,East
TXN-10805,2025-10-04 06:03:47,P100002,RayBan Sunglasses,Accessories,1,548.1,548.1,Debit Card,South
TXN-11147,2025-10-05 11:22:53,P20011,Premium Travel Bag v3,Accessories,1,8918.94,8918.94,UPI,South
TXN-10092,2025-10-09 02:40:21,P100036,Samsung Galaxy S21,Electronics,2,16251.85,32503.7,UPI,West
TXN-10965,2025-10-09 15:18:19,P100012,OnePlus 11,Electronics,1,11066.5,11066.5,Credit Card,South
TXN-10244,2025-10-10 09:35:20,P100004,Nike T-shirt,Fashion,2,822.15,1644.3,UPI,East
TXN-10373,2025-10-10 21:32:52,P100012,OnePlus 11,Electronics,3,11066.5,33199.5,Credit Card,West
TXN-11084,2025-10-12 01:03:28,P100016,Sony Headphones,Electronics,3,21524.32,64572.96,Net Banking,East
TXN-10407,2025-10-12 14:40:12,P20018,Premium Smartwatch v14,Electronics,3,4781.5,14344.5,Credit Card,Central
TXN-10335,2025-10-13 00:14:40,P100009,Wildcraft Backpack,Accessories,4,1136.1,4544.4,Credit Card,East
TXN-10152,2025-10-13 05:19:54,P2003,Premium Running Shoes v27,Footwear,1,65156.0,65156.0,Debit Card,North
TXN-10391,2025-10-14 14:24:59,P2007,Premium Sunglasses v59,Accessories,3,10099.76,30299.28,Net Banking,East
TXN-11092,2025-10-15 06:39:08,P2002,Premium Headphones v82,Electronics,5,23300.55,116502.75,Credit Card,North
TXN-10606,2025-10-16 08:55:38,P20013,Premium Boots v82,Footwear,5,28106.26,140531.3,UPI,West
TXN-11044,2025-10-16 10:08:30,P20023,Premium Wallet v49,Accessories,2,2613.16,5226.32,Credit Card,Central
TXN-10593,2025-10-17 20:36:57,P2008,Premium Headphones v48,Electronics,4,8780.67,35122.68,Net Banking,West
TXN-11112,2025-10-18 03:26:41,P20014,Premium Travel Bag v68,Accessories,4,5338.74,21354.96,UPI,East
TXN-10559,2025-10-21 15:11:38,P100012,OnePlus 11,Electronics,2,11066.5,22133.0,Net Banking,West
TXN-10321,2025-10-22 20:22:22,P20020,Premium Shirt v42,Fashion,1,10216.92,10216.92,UPI,East
TXN-10655,2025-10-23 01:21:28,P100127,Dell Laptop,Electronics,4,46702.04,186808.16,Net Banking,Central
TXN-10696,2025-10-25 11:13:12,P20013,Premium Boots v82,Footwear,4,28106.26,112425.04,UPI,South
TXN-10925,2025-10-25 14:40:50,P20023,Premium Wallet v49,Accessories,2,2613.16,5226.32,Credit Card,East
TXN-10962,2025-10-25 22:16:27,P100009,Wildcraft Backpack,Accessories,2,1136.1,2272.2,Credit Card,East
TXN-10408,2025-10-26 05:14:01,P20013,Premium Boots v82,Footwear,1,28106.26,28106.26,Credit Card,South
TXN-10825,2025-10-26 15:26:37,P20020,Premium Shirt v42,Fashion,2,10216.92,20433.84,Debit Card,Central
TXN-10879,2025-10-27 10:30:37,P100006,Fossil Watch,Accessories,2,1568.27,3136.54,UPI,Central
TXN-10951,2025-10-28 08:16:48,P100020,American Tourister Bag,Accessories,4,596.64,2386.56,Debit Card,Central
TXN-10343,2025-10-28 14:46:44,P2004,Premium Travel Bag v87,Accessories,1,32520.95,32520.95,Debit Card,Central
TXN-10447,2025-10-28 22:59:26,P100036,Samsung Galaxy S21,Electronics,5,16251.85,81259.25,UPI,West
TXN-10721,2025-10-29 13:19:17,P100016,Sony Headphones,Electronics,2,21524.32,43048.64,Debit Card,South
TXN-10565,2025-10-31 08:40:40,P20017,Premium Jeans v100,Fashion,4,53091.7,212366.8,Net Banking,North
TXN-10114,2025-11-03 04:22:55,P100037,Adidas Ultraboost,Footwear,5,5873.12,29365.6,Net Banking,South
TXN-10099,2025-11-04 00:37:42,P100012,OnePlus 11,Electronics,2,11066.5,22133.0,UPI,West
TXN-10911,2025-11-04 01:32:40,P20013,Premium Boots v82,Footwear,4,28106.26,112425.04,Debit Card,South
TXN-10494,2025-11-04 05:11:23,P20021,Premium Travel Bag v85,Accessories,4,5197.41,20789.64,Credit Card,Central
TXN-10903,2025-11-05 03:14:16,P20012,Premium Smartphone v3,Electronics,1,23016.96,23016.96,UPI,Central
TXN-10938,2025-11-05 10:05:47,P2008,Premium Headphones v48,Electronics,4,8780.67,35122.68,Debit Card,Central
TXN-10775,2025-11-09 14:44:25,P2001,Premium Jeans v4,Fashion,2,9515.2,19030.4,Net Banking,North
TXN-10235,2025-11-10 17:49:55,P20021,Premium Travel Bag v85,Accessories,3,5197.41,15592.23,Net Banking,South
TXN-11049,2025-11-11 13:21:24,P100004,Nike T-shirt,Fashion,5,822.15,4110.75,Credit Card,East
TXN-10999,2025-11-12 04:08:03,P2003,Premium Running Shoes v27,Footwear,4,65156.0,260624.0,Debit Card,East
TXN-10727,2025-11-12 11:30:26,P100017,Levi's Jeans,Fashion,1,2131.42,2131.42,Net Banking,West
TXN-10604,2025-11-13 05:42:38,P100027,Boat Earbuds,Electronics,5,16488.24,82441.2,UPI,West
TXN-10592,2025-11-15 10:37:41,P20019,Premium Wallet v96,Accessories,3,22615.67,67847.01,UPI,West
TXN-10980,2025-11-16 07:35:19,P20022,Premium Sweatshirt v3,Fashion,3,36897.57,110692.71,UPI,Central
TXN-11142,2025-11-17 01:56:54,P20013,Premium Boots v82,Footwear,5,28106.26,140531.3,UPI,North
TXN-10286,2025-11-18 01:32:28,P20022,Premium Sweatshirt v3,Fashion,2,36897.57,73795.14,Net Banking,North
TXN-10057,2025-11-19 03:30:50,P100034,Puma Jacket,Fashion,3,2772.0,8316.0,Net Banking,West
TXN-10426,2025-11-19 04:11:33,P20023,Premium Wallet v49,Accessories,4,2613.16,10452.64,Debit Card,West
TXN-10277,2025-11-19 17:00:37,P100026,HP Pavilion,Electronics,1,20719.78,20719.78,Credit Card,North
TXN-10348,2025-11-24 16:58:03,P20023,Premium Wallet v49,Accessories,5,2613.16,13065.8,Debit Card,West
TXN-11078,2025-11-30 05:19:17,P100012,OnePlus 11,Electronics,1,11066.5,11066.5,Credit Card,West
TXN-10215,2025-12-01 06:16:50,P2008,Premium Headphones v48,Electronics,1,8780.67,8780.67,Net Banking,South
TXN-10880,2025-12-03 19:30:23,P100037,Adidas Ultraboost,Footwear,2,5873.12,11746.24,Debit Card,East
TXN-10539,2025-12-04 07:03:55,P2003,Premium Running Shoes v27,Footwear,3,65156.0,195468.0,Credit Card,South
TXN-10041,2025-12-04 10:21:35,P2009,Premium Running Shoes v67,Footwear,4,3445.84,13783.36,UPI,West
TXN-10184,2025-12-04 23:29:06,P20023,Premium Wallet v49,Accessories,5,2613.16,13065.8,Net Banking,East
TXN-10199,2025-12-06 04:16:37,P2004,Premium Travel Bag v87,Accessories,2,32520.95,65041.9,Net Banking,East
TXN-11123,2025-12-06 09:11:41,P2002,Premium Headphones v82,Electronics,3,23300.55,69901.65,Credit Card,East
TXN-10978,2025-12-06 18:42:52,P100010,Adidas Hoodie,Fashion,4,1733.82,6935.28,Credit Card,North
TXN-10707,2025-12-07 23:53:00,P100036,Samsung Galaxy S21,Electronics,1,16251.85,16251.85,Net Banking,West
TXN-10748,2025-12-08 06:03:24,P2009,Premium Running Shoes v67,Footwear,3,3445.84,10337.52,Credit Card,West
TXN-10249,2025-12-08 13:30:32,P100016,Sony Headphones,Electronics,4,21524.32,86097.28,UPI,East
TXN-10411,2025-12-09 04:19:57,P20010,Premium Travel Bag v67,Accessories,1,9009.6,9009.6,Net Banking,East
TXN-10982,2025-12-09 20:48:25,P100026,HP Pavilion,Electronics,3,20719.78,62159.34,Debit Card,East
TXN-11164,2025-12-09 21:27:40,P20010,Premium Travel Bag v67,Accessories,5,9009.6,45048.0,Credit Card,South
TXN-10113,2025-12-11 04:18:51,P100037,Adidas Ultraboost,Footwear,1,5873.12,5873.12,UPI,Central
TXN-10641,2025-12-11 14:23:39,P100003,Puma Sneakers,Footwear,5,2988.4,14942.0,Net Banking,South
TXN-10743,2025-12-11 17:00:46,P100001,Zara Shirt,Fashion,5,1177.2,5886.0,UPI,South
TXN-10022,2025-12-13 03:46:34,P20015,Premium Travel Bag v98,Accessories,4,25338.4,101353.6,UPI,South
TXN-10874,2025-12-13 19:46:50,P20023,Premium Wallet v49,Accessories,5,2613.16,13065.8,Credit Card,South
TXN-11071,2025-12-14 04:14:15,P20020,Premium Shirt v42,Fashion,5,10216.92,51084.6,Credit Card,Central
TXN-10615,2025-12-14 21:00:26,P100016,Sony Headphones,Electronics,5,21524.32,107621.6,UPI,North
